clustering_method,pca_n_components,num_clusters,standardize,sum_cluster_values,all_cluster_values,accuracy_total,accuracy_Type_A,accuracy_Type_B,accuracy_Type_C,accuracy_Type_D,accuracy_Type_E,accuracy_Type_F,accuracy_Type_G,accuracy_Type_H,accuracy_Type_J
gmm,3,52,False,3723,7520,0.49507978723404256,0.44689655172413795,0.7028921998247152,0.3574635241301908,0.5206971677559913,0.10891089108910891,0.0,0.0,0.23134328358208955,0.6239193083573487
gmm,3,61,True,3722,7520,0.4949468085106383,0.7358620689655172,0.0,0.5695847362514029,0.5824255628177197,0.21287128712871287,0.08333333333333333,0.0,0.03731343283582089,0.5684438040345822
gmm,10,32,False,3720,7520,0.4946808510638298,0.9455172413793104,0.0,0.3658810325476992,0.560639070442992,0.2623762376237624,0.0,0.0,0.29850746268656714,0.5994236311239193
gmm,5,45,True,3720,7520,0.4946808510638298,0.8889655172413793,0.0,0.5437710437710438,0.4233841684822077,0.2524752475247525,0.08333333333333333,0.0,0.29850746268656714,0.5670028818443804
gmm,5,52,False,3719,7520,0.4945478723404255,0.8993103448275862,0.0,0.35409652076318743,0.5766158315177923,0.19306930693069307,0.0,0.0,0.29850746268656714,0.6563400576368876
gmm,5,48,False,3719,7520,0.4945478723404255,0.8993103448275862,0.0,0.35409652076318743,0.5766158315177923,0.19306930693069307,0.0,0.0,0.29850746268656714,0.6563400576368876
gmm,3,57,True,3719,7520,0.4945478723404255,0.7358620689655172,0.0,0.5510662177328844,0.6056644880174292,0.2079207920792079,0.16666666666666666,0.0,0.022388059701492536,0.5684438040345822
gmm,10,52,True,3718,7520,0.4944148936170213,0.7965517241379311,0.0,0.4607182940516274,0.6252723311546841,0.21782178217821782,0.25,0.0,0.05223880597014925,0.595821325648415
gmm,4,92,True,3718,7520,0.4944148936170213,0.7282758620689656,0.3558282208588957,0.4730639730639731,0.5533769063180828,0.3465346534653465,0.16666666666666666,0.0,0.04477611940298507,0.4128242074927954
gmm,3,52,True,3716,7520,0.49414893617021277,0.7358620689655172,0.0,0.5499438832772167,0.6071169208424111,0.19801980198019803,0.08333333333333333,0.0,0.022388059701492536,0.5684438040345822
gmm,3,41,False,3716,7520,0.49414893617021277,0.44689655172413795,0.7028921998247152,0.4118967452300786,0.44517066085693535,0.10891089108910891,0.0,0.0,0.23134328358208955,0.6239193083573487
gmm,5,45,False,3715,7520,0.4940159574468085,0.8993103448275862,0.0,0.345679012345679,0.5846042120551924,0.19306930693069307,0.0,0.0,0.29850746268656714,0.6563400576368876
gmm,20,78,True,3715,7520,0.4940159574468085,0.5082758620689655,0.544259421560035,0.41358024691358025,0.45751633986928103,0.22772277227722773,0.08333333333333333,0.0,0.04477611940298507,0.6750720461095101
gmm,2,25,False,3713,7520,0.49375,0.8786206896551724,0.0,0.4180695847362514,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.5922190201729106
gmm,2,23,False,3713,7520,0.49375,0.8786206896551724,0.0,0.4180695847362514,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.5922190201729106
gmm,2,21,False,3713,7520,0.49375,0.8786206896551724,0.0,0.4180695847362514,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.5922190201729106
gmm,2,20,False,3711,7520,0.4934840425531915,0.8786206896551724,0.0,0.4388327721661055,0.5722585330428468,0.0,0.0,0.0,0.3358208955223881,0.5922190201729106
gmm,2,18,False,3711,7520,0.4934840425531915,0.8786206896551724,0.0,0.42424242424242425,0.5722585330428468,0.0,0.0,0.0,0.3358208955223881,0.6109510086455331
gmm,2,17,False,3711,7520,0.4934840425531915,0.8786206896551724,0.0,0.42424242424242425,0.5722585330428468,0.0,0.0,0.0,0.3358208955223881,0.6109510086455331
gmm,10,48,True,3710,7520,0.4933510638297872,0.7965517241379311,0.0,0.45286195286195285,0.625998547567175,0.28217821782178215,0.08333333333333333,0.0,0.007462686567164179,0.595821325648415
gmm,3,38,False,3708,7520,0.4930851063829787,0.44689655172413795,0.7028921998247152,0.4118967452300786,0.44517066085693535,0.10891089108910891,0.0,0.0,0.12686567164179105,0.6282420749279539
gmm,10,30,False,3707,7520,0.49295212765957447,0.9455172413793104,0.0,0.3327721661054994,0.5940450254175744,0.2623762376237624,0.0,0.0,0.29850746268656714,0.5994236311239193
gmm,20,85,True,3707,7520,0.49295212765957447,0.5082758620689655,0.523225241016652,0.41358024691358025,0.4560639070442992,0.30198019801980197,0.08333333333333333,0.0,0.04477611940298507,0.6772334293948127
gmm,20,72,True,3704,7520,0.4925531914893617,0.5082758620689655,0.523225241016652,0.36924803591470257,0.44371822803195354,0.3217821782178218,0.08333333333333333,0.0,0.04477611940298507,0.7413544668587896
